   RunNo          I-L      I-L Err          I-R      I-R Err            Q        Q Err
    4102 4.019688e+01 8.487054e-01 4.019688e+01 8.487054e-01 6.964377e+17 1.870685e+16
    4103 4.012173e+01 1.185407e+00 4.012173e+01 1.185407e+00 4.270674e+17 1.463109e+16
    4247 4.003453e+01 1.997494e+00 4.003453e+01 1.997494e+00 2.901248e+17 1.200545e+16
    4248 3.994685e+01 2.105362e+00 3.994685e+01 2.105362e+00 2.950367e+17 1.210550e+16
    4249 4.020720e+01 1.200457e+00 4.020720e+01 1.200457e+00 2.968222e+17 1.221998e+16
    4250 3.998712e+01 2.070608e+00 3.998712e+01 2.070608e+00 3.652090e+17 1.346178e+16
    4095 4.015306e+01 1.319845e+00 4.015306e+01 1.319845e+00 5.786640e+17 1.707873e+16
    4096 4.006265e+01 1.610882e+00 4.006265e+01 1.610882e+00 3.891747e+17 1.397056e+16
    4097 3.990149e+01 2.313510e+00 3.990149e+01 2.313510e+00 5.759093e+17 1.688020e+16
    4098 4.012678e+01 1.351198e+00 4.012678e+01 1.351198e+00 5.802334e+17 1.706569e+16
    4099 4.009300e+01 1.497262e+00 4.009300e+01 1.497262e+00 5.783830e+17 1.699657e+16
    4245 4.023860e+01 4.171285e-01 4.023860e+01 4.171285e-01 2.916751e+17 1.211115e+16
    4246 4.004351e+01 1.220777e+00 4.004351e+01 1.220777e+00 2.165183e+17 1.039321e+16
    3664 9.476387e+01 6.041335e-01 9.476387e+01 6.041335e-01 3.020879e+16 5.708925e+15
    3665 9.473328e+01 7.922522e-01 9.473328e+01 7.922522e-01 7.416149e+16 9.128649e+15
    3666 9.382115e+01 7.005767e+00 9.382115e+01 7.005767e+00 7.022061e+16 8.918026e+15
    3667 9.253228e+01 9.249131e+00 9.253228e+01 9.249131e+00 1.673356e+17 1.366290e+16
    3668 9.154192e+01 1.257342e+01 9.154192e+01 1.257342e+01 2.671165e+17 1.710038e+16
    3669 9.464129e+01 6.883913e-01 9.464129e+01 6.883913e-01 2.709393e+17 1.778803e+16
    3670 9.370333e+01 6.640704e+00 9.370333e+01 6.640704e+00 3.340420e+17 1.961562e+16
    3681 4.000055e+01 3.701140e-01 4.000055e+01 3.701140e-01 1.990831e+17 9.979134e+15
    3682 3.999027e+01 3.162178e-01 3.999027e+01 3.162178e-01 2.038406e+17 1.011644e+16
    3683 3.955152e+01 2.886411e+00 3.955152e+01 2.886411e+00 3.847668e+17 1.372418e+16
    3673 9.471550e+01 4.067358e-01 9.471550e+01 4.067358e-01 1.432414e+17 1.477422e+16
    3674 9.015107e+01 1.422787e+01 9.015107e+01 1.422787e+01 5.162457e+17 2.346571e+16
    3675 9.015107e+01 1.422787e+01 9.015107e+01 1.422787e+01 5.162457e+17 2.346571e+16
    3676 9.461923e+01 5.633911e-01 9.461923e+01 5.633911e-01 3.453088e+17 2.056284e+16
    3677 9.383815e+01 4.258103e+00 9.383815e+01 4.258103e+00 1.548210e+17 1.476160e+16
    3679 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00         -0
    4079 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00         -0
    4100 4.000869e+01 1.904918e+00 4.000869e+01 1.904918e+00 4.382196e+17 1.475562e+16
    4101 4.005766e+01 1.799311e+00 4.005766e+01 1.799311e+00 4.931200e+17 1.565657e+16
    3905 3.777869e+01 1.950423e+00 3.777869e+01 1.950423e+00 3.814730e+17 1.338708e+16
    3906 3.805999e+01 1.560300e+00 3.805999e+01 1.560300e+00 2.554420e+17 1.099247e+16
    4076 4.033565e+01 4.199327e-01 4.033565e+01 4.199327e-01 2.379363e+17 1.097518e+16
    3892 9.313493e+01 2.783240e+01 9.313493e+01 2.783240e+01 7.379178e+16 8.355274e+15
    3893 1.155572e+02 9.370390e+00 1.155572e+02 9.370390e+00 7.501802e+17 3.277177e+16
    3894 1.158567e+02 8.832321e+00 1.158567e+02 8.832321e+00 8.900660e+17 3.551750e+16
    3896 1.167937e+02 6.345832e-01 1.167937e+02 6.345832e-01 4.831950e+17 2.651877e+16
    3897 1.171305e+02 4.607844e-01 1.171305e+02 4.607844e-01 1.532230e+18 4.737599e+16
    3898 1.168437e+02 6.739766e-01 1.168437e+02 6.739766e-01 8.534401e+17 3.537623e+16
    3899 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00         -0
    3900 1.162384e+02 1.236331e+01 1.162384e+02 1.236331e+01 1.129295e+18 4.017852e+16
    3901 1.062199e+02 2.070009e+01 1.062199e+02 2.070009e+01 1.438803e+18 4.242800e+16
    3902 1.070775e+02 1.261035e+01 1.070775e+02 1.261035e+01 1.022558e+18 3.638099e+16
    3903 1.085569e+02 8.727738e+00 1.085569e+02 8.727738e+00 1.983475e+18 5.152317e+16
    3904 1.091782e+02 6.455726e+00 1.091782e+02 6.455726e+00 7.589349e+17 3.201374e+16
    4073 9.175835e+01 2.574953e+01 9.175835e+01 2.574953e+01 1.527323e+17 1.230752e+16
