   1.550   0.595   0.012
   1.650   0.589   0.012
   1.750   0.574   0.013
   1.850   0.587   0.016
   1.950   0.568   0.018
   2.050   0.574   0.023
   2.150   0.474   0.027
   2.250   0.442   0.035
   2.350   0.352   0.038
   2.450   0.287   0.050
   2.550   0.291   0.064
   2.650   0.344   0.086
   2.750   0.322   0.090
   2.850   0.295   0.081
