 -0.50000E-01 -0.46000E-01  0.34923E-01  0.66086E-01 -0.42286E-02  0.39091E-01
 -0.50000E-01 -0.44000E-01  0.15069E-01  0.65933E-01 -0.12103E-01  0.38900E-01
 -0.50000E-01 -0.42000E-01 -0.15180E-01  0.66060E-01 -0.14800E-01  0.38809E-01
 -0.50000E-01 -0.40000E-01 -0.42200E-01  0.65513E-01 -0.14809E-01  0.38609E-01
 -0.50000E-01 -0.38000E-01 -0.61200E-01  0.64710E-01 -0.14900E-01  0.38375E-01
 -0.50000E-01 -0.36000E-01 -0.61700E-01  0.64513E-01 -0.14900E-01  0.38246E-01
 -0.50000E-01 -0.34000E-01 -0.61500E-01  0.64316E-01 -0.14900E-01  0.38118E-01
 -0.50000E-01 -0.32000E-01 -0.61300E-01  0.64119E-01 -0.14969E-01  0.37989E-01
 -0.50000E-01 -0.30000E-01 -0.61100E-01  0.64021E-01 -0.15000E-01  0.37860E-01
 -0.50000E-01 -0.28000E-01 -0.60900E-01  0.63831E-01 -0.15000E-01  0.36100E-01
 -0.50000E-01 -0.26000E-01 -0.60800E-01  0.63634E-01 -0.15000E-01  0.36100E-01
 -0.50000E-01 -0.24000E-01 -0.60600E-01  0.63528E-01 -0.15068E-01  0.36100E-01
 -0.50000E-01 -0.22000E-01 -0.60400E-01  0.63272E-01 -0.15100E-01  0.36200E-01
 -0.50000E-01 -0.20000E-01 -0.60200E-01  0.63201E-01 -0.15100E-01  0.36200E-01
 -0.50000E-01 -0.18000E-01 -0.60100E-01  0.63201E-01 -0.15100E-01  0.36200E-01
 -0.50000E-01 -0.16000E-01 -0.59900E-01  0.63354E-01 -0.15166E-01  0.36000E-01
 -0.50000E-01 -0.14000E-01 -0.59700E-01  0.63354E-01 -0.15200E-01  0.36000E-01
 -0.50000E-01 -0.12000E-01 -0.59600E-01  0.63268E-01 -0.15200E-01  0.35950E-01
 -0.50000E-01 -0.10000E-01 -0.59400E-01  0.63181E-01 -0.15200E-01  0.35900E-01
 -0.50000E-01 -0.80000E-02 -0.59300E-01  0.63008E-01 -0.15265E-01  0.35800E-01
 -0.50000E-01 -0.60000E-02 -0.59100E-01  0.62835E-01 -0.15300E-01  0.35700E-01
 -0.50000E-01 -0.40000E-02 -0.58900E-01  0.62642E-01 -0.15300E-01  0.35300E-01
 -0.50000E-01 -0.20000E-02 -0.58800E-01  0.62469E-01 -0.15300E-01  0.35200E-01
 -0.50000E-01  0.00000E+00 -0.58600E-01  0.61574E-01 -0.15363E-01  0.26800E-01
 -0.50000E-01  0.20000E-02 -0.58500E-01  0.61500E-01 -0.15400E-01  0.25650E-01
 -0.50000E-01  0.40000E-02 -0.58400E-01  0.61500E-01 -0.15400E-01  0.24900E-01
 -0.50000E-01  0.60000E-02 -0.58200E-01  0.61400E-01 -0.15400E-01  0.24300E-01
 -0.50000E-01  0.80000E-02 -0.58100E-01  0.61400E-01 -0.15461E-01  0.23800E-01
 -0.50000E-01  0.10000E-01 -0.57900E-01  0.61300E-01 -0.15461E-01  0.23550E-01
 -0.50000E-01  0.12000E-01 -0.57800E-01  0.61300E-01 -0.15500E-01  0.23150E-01
 -0.50000E-01  0.14000E-01 -0.57600E-01  0.60800E-01 -0.15500E-01  0.22650E-01
 -0.50000E-01  0.16000E-01 -0.57500E-01  0.59400E-01 -0.15560E-01  0.22250E-01
 -0.50000E-01  0.18000E-01 -0.57400E-01  0.57900E-01 -0.15600E-01  0.21800E-01
 -0.50000E-01  0.20000E-01 -0.57200E-01  0.56500E-01 -0.15600E-01  0.21500E-01
 -0.50000E-01  0.22000E-01 -0.57100E-01  0.55100E-01 -0.15600E-01  0.21200E-01
