   2   -5.00000E-02   -4.60000E-02   -15.0708   -1.26748    1.00000    1.67975E-06
   2   -5.00000E-02   -4.40000E-02   -15.2677  -0.240257    1.00000    1.46302E-06
   2   -5.00000E-02   -4.20000E-02   -15.5983   0.834284    1.00000    1.13188E-04
   2   -5.00000E-02   -4.00000E-02   -13.4066   -5.59917    1.00000    5.37237E-03
   2   -5.00000E-02   -3.80000E-02   -8.16192   -16.0600    1.00000    1.18062E-02
   2   -5.00000E-02   -3.60000E-02   -8.12157   -16.2080    1.00000    1.15065E-02
   2   -5.00000E-02   -3.40000E-02   -8.03217   -16.4279    1.00000    1.10825E-02
   2   -5.00000E-02   -3.20000E-02   -7.98863   -16.5823    1.00000    1.07895E-02
   2   -5.00000E-02   -3.00000E-02   -7.89400   -16.8121    1.00000    1.03732E-02
   2   -5.00000E-02   -2.80000E-02   -2.00678   -29.6266    1.00000    8.72263E-04
   2   -5.00000E-02   -2.60000E-02   0.457175   -34.9629    1.00000    4.62470E-05
   2   -5.00000E-02   -2.40000E-02    2.13081   -38.5864    1.00000    9.97810E-04
   2   -5.00000E-02   -2.20000E-02    3.84475   -42.1170    1.00000    3.39649E-03
   2   -5.00000E-02   -2.00000E-02    5.00836   -44.6155    1.00000    5.65148E-03
   2   -5.00000E-02   -1.80000E-02    6.03105   -46.8086    1.00000    8.02161E-03
   2   -5.00000E-02   -1.60000E-02    6.52962   -48.1799    1.00000    8.74855E-03
   2   -5.00000E-02   -1.40000E-02    7.54198   -50.3610    1.00000    1.13926E-02
   2   -5.00000E-02   -1.20000E-02    8.26484   -51.9644    1.00000    1.33672E-02
   2   -5.00000E-02   -1.00000E-02    8.96754   -53.5244    1.00000    1.55078E-02
   2   -5.00000E-02   -8.00000E-03    9.64789   -55.0847    1.00000    1.75219E-02
   2   -5.00000E-02   -6.00000E-03   10.21945   -56.4114    1.00000    1.92012E-02
   2   -5.00000E-02   -4.00000E-03   10.23274   -57.0126    1.00000    1.78738E-02
   2   -5.00000E-02   -2.00000E-03    10.6394   -57.9973    1.00000    1.90579E-02
   2   -5.00000E-02  0.    4.86972E-02   -42.3537    1.00000    4.15648E-07
   2   -5.00000E-02    2.00000E-03  -0.166232   -42.8121    1.00000    4.77066E-06
   2   -5.00000E-02    4.00000E-03  -0.133404   -43.5529    1.00000    2.99911E-06
   2   -5.00000E-02    6.00000E-03   -9.25707E-02   -44.1902    1.00000    1.41056E-06
   2   -5.00000E-02    8.00000E-03    4.53181E-02   -44.9416    1.00000    3.33145E-07
   2   -5.00000E-02    1.00000E-02   -1.04676E-01   -45.0645    1.00000    1.66500E-06
   2   -5.00000E-02    1.20000E-02  -0.586783   -44.9058    1.00000    4.50453E-05
   2   -5.00000E-02    1.40000E-02  -0.886336   -45.2018    1.00000    9.04041E-05
   2   -5.00000E-02    1.60000E-02   -1.23845   -45.2949    1.00000    1.56401E-04
   2   -5.00000E-02    1.80000E-02   -1.26433   -46.0329    1.00000    1.50992E-04
   2   -5.00000E-02    2.00000E-02   -1.58351   -46.1650    1.00000    2.11007E-04
   2   -5.00000E-02    2.20000E-02   -1.92242   -46.2997    1.00000    2.76183E-04
   2   -5.00000E-02    2.40000E-02   -2.38007   -46.1675    1.00000    3.74732E-04
   2   -5.00000E-02    2.60000E-02   -2.75702   -46.2770    1.00000    4.43631E-04
   2   -5.00000E-02    2.80000E-02   -2.90666   -46.6956    1.00000    4.62437E-04
   2   -5.00000E-02    3.00000E-02   -3.36247   -46.6247    1.00000    5.48844E-04
   2   -5.00000E-02    3.20000E-02   -3.64821   -46.8563    1.00000    5.79008E-04
   2   -5.00000E-02    3.40000E-02   -3.82500   -47.2964    1.00000    5.93961E-04
   2   -5.00000E-02    3.60000E-02   -6.78081   -44.9382    1.00000    1.03991E-03
   2   -5.00000E-02    3.80000E-02   -9.55802   -44.6321    1.00000    1.09879E-03
   2   -5.00000E-02    4.00000E-02   -14.6504   -43.6053    1.00000    1.14690E-03
   2   -5.00000E-02    4.20000E-02   -23.5896   -43.3362    1.00000    1.16891E-03
   2   -5.00000E-02    4.40000E-02   -37.4386   -46.3765    1.00000    9.74283E-04
   2   -5.00000E-02    4.60000E-02   -54.3712   -61.4824    1.00000    6.75910E-04
   2   -5.00000E-02    4.80000E-02   -83.9771   -97.2548    1.00000    4.54882E-04
   2   -5.00000E-02    5.00000E-02   -191.352   -222.924    1.00000    2.92475E-04
   2   -4.61538E-02   -4.60000E-02   -15.1480  -0.786564    1.00000    1.37894E-06
   2   -4.61538E-02   -4.40000E-02   -15.3190  0.    1.00000    2.00000
   2   -4.61538E-02   -4.20000E-02   -15.3095  -0.246680    1.00000    8.89567E-06
   2   -4.61538E-02   -4.00000E-02   -13.1824   -6.19503    1.00000    5.92927E-03
   2   -4.61538E-02   -3.80000E-02   -8.57579   -15.6797    1.00000    1.21634E-02
   2   -4.61538E-02   -3.60000E-02   -8.49770   -15.8837    1.00000    1.17566E-02
   2   -4.61538E-02   -3.40000E-02   -8.46156   -16.0281    1.00000    1.14699E-02
   2   -4.61538E-02   -3.20000E-02   -8.37834   -16.2420    1.00000    1.10688E-02
   2   -4.61538E-02   -3.00000E-02   -8.41378   -16.2281    1.00000    1.03699E-02
   2   -4.61538E-02   -2.80000E-02   -8.37216   -16.3843    1.00000    1.00996E-02
   2   -4.61538E-02   -2.60000E-02   -8.27920   -16.6183    1.00000    9.71756E-03
   2   -4.61538E-02   -2.40000E-02   -8.06345   -17.0845    1.00000    9.61346E-03
